mu_0	sigma_0	logL
-3.95667147495092130782e+00	2.70043903704802412680e-01       -1.104204e+04
3.14533528173442133991e+00	2.22660981396423596212e-01       -1.102207e+04
3.83609883264387097057e+00	2.68726668822684255922e-01       -1.094624e+04
-2.98565432111167572415e+00	2.07725991410250054869e-01       -1.094358e+04
4.38213872299484386019e+00	3.05647285042421501533e-01       -1.089132e+04
3.44203337610547910330e+00	2.43497827559660040553e-01       -1.088467e+04
-3.87541472710468992702e+00	2.71214009783690201960e-01       -1.051903e+04
-2.75803581332387892644e+00	2.00838657958342547971e-01       -1.011095e+04
4.77736766946039459469e+00	3.46509019865298861784e-01       -1.000184e+04
3.81187569179546237308e+00	2.80339248184449330026e-01       -9.940052e+03
-3.35656208197864058818e+00	2.43751385091276251416e-01       -9.899731e+03
-3.22747919773363367568e+00	2.35661416065263862318e-01       -9.835605e+03
4.75218242988560035656e+00	3.51961108607770190027e-01       -9.597790e+03
-2.92735151467497001221e+00	2.19692521496986259422e-01       -9.430411e+03
-4.02494442232351801181e+00	3.07936760288143485109e-01       -8.780177e+03
-4.60514257164270457423e+00	3.51098723956397629209e-01       -8.772747e+03
-2.76830449369861186781e+00	2.22197996626424754130e-01       -8.314658e+03
-3.25174102374104911917e+00	2.60718548722974396981e-01       -8.150520e+03
4.44029288624337326041e+00	3.59004155782612688341e-01       -8.104129e+03
-2.91545446705235367091e+00	2.36530873290166920864e-01       -8.073473e+03
3.07824001078367448514e+00	2.55387918485913134603e-01       -8.053556e+03
-4.38836635558078835828e+00	3.52183935360791622315e-01       -7.940317e+03
3.69681232590133079796e+00	3.05190476205309257907e-01       -7.921226e+03
4.01665124765776226923e+00	3.31508166843788754097e-01       -7.852115e+03
3.19519881077146017390e+00	2.70378980425266757237e-01       -7.694610e+03
3.84328169983258849385e+00	3.24995272833417558900e-01       -7.516885e+03
-4.05253672926834429546e+00	3.35404451587221374975e-01       -7.503493e+03
2.57777409738973872777e+00	2.36885932763152007308e-01       -6.801379e+03
3.67247274918063659754e+00	3.28875713917787804164e-01       -6.741263e+03
-4.57051590414385522365e+00	3.99425874347276610443e-01       -6.689630e+03
2.35879977488022563037e+00	2.21752822250665171389e-01       -6.644552e+03
3.05818235292943363390e+00	2.80786918214869174459e-01       -6.585128e+03
3.06203206788555482021e+00	2.81440333753955940210e-01       -6.569730e+03
-3.44493640641734355512e+00	3.06894876104819191998e-01       -6.565147e+03
4.16751163148980996453e+00	3.77107199387896496745e-01       -6.515167e+03
3.61774546422979970117e+00	3.31943322517107841652e-01       -6.434716e+03
3.35604017593898173999e+00	3.09569954364958876969e-01       -6.430699e+03
2.89928156019702232271e+00	2.73522524256746335514e-01       -6.297380e+03
4.21752284265587729095e+00	3.88522999939355129229e-01       -6.280856e+03
2.15200407722878317429e+00	2.11451652388969346674e-01       -6.246551e+03
-2.31813741141606488583e+00	2.21690473407818000595e-01       -6.061193e+03
3.70936578657413873472e+00	3.51584275304947069252e-01       -6.014216e+03
-3.63534716797538948185e+00	3.40464641516035282365e-01       -5.914521e+03
3.80121671123881377241e+00	3.68360649757160651951e-01       -5.739415e+03
4.36422815529035723614e+00	4.20236395469171464256e-01       -5.736002e+03
3.76153969299785240210e+00	3.67772782091682515215e-01       -5.645506e+03
3.93136872262141157108e+00	3.84295997451096549291e-01       -5.621264e+03
-3.49786109715006610088e+00	3.40773725019693218830e-01       -5.486495e+03
-2.11843934498237551622e+00	2.17003977637084621843e-01       -5.403077e+03
-4.67018732120247470618e+00	4.57064852589990189280e-01       -5.340774e+03
4.92379151571924467135e+00	4.91379742346706893663e-01       -5.298151e+03
-4.58314782380844931708e+00	4.51809097638086631932e-01       -5.268764e+03
-2.36283252488522155232e+00	2.44461771750748568799e-01       -5.155891e+03
2.51646250648371072600e+00	2.70168634156252362999e-01       -5.012510e+03
1.76383230379804012422e+00	2.02165630740540780419e-01       -4.936230e+03
2.91958335325780904412e+00	3.12559899341240399195e-01       -4.888404e+03
-4.82528979701880622599e+00	4.95502586911191533758e-01       -4.851726e+03
-4.40289963568096354152e+00	4.53552505536253036666e-01       -4.838752e+03
3.40081196957857878616e+00	3.62341245203802342356e-01       -4.819479e+03
4.34693404772116309687e+00	4.57314055562005772337e-01       -4.816496e+03
-4.09277265491205888281e+00	4.25729519454625671138e-01       -4.764053e+03
3.54098268418311823424e+00	3.79496754722784268576e-01       -4.739209e+03
2.94509410691170225860e+00	3.20726193444196283622e-01       -4.717738e+03
-4.60112785045656114136e+00	4.80433889339956232689e-01       -4.702661e+03
1.75337955154321178952e+00	2.07313545551163991298e-01       -4.649529e+03
-4.75911402854612930469e+00	5.00973107130002759391e-01       -4.622646e+03
4.67398749005461944250e+00	5.02590419123164267035e-01       -4.588930e+03
3.42972939262414255879e+00	3.76819278158699533243e-01       -4.529837e+03
3.10330418093209114971e+00	3.45491886536913095362e-01       -4.476364e+03
4.33590524114292286129e+00	4.74283804098831751617e-01       -4.461111e+03
-2.84707041982570663308e+00	3.11518060119695960886e-01       -4.459743e+03
-3.70027540183275682750e+00	3.99851599365882992565e-01       -4.447101e+03
-2.49509928351544374436e+00	2.76568596847674541550e-01       -4.442775e+03
2.14623717611651265713e+00	2.51374657444190741096e-01       -4.398712e+03
-3.30780813412271923468e+00	3.63154260155037711399e-01       -4.351146e+03
3.75002497451975624898e+00	4.19528708648477577370e-01       -4.324932e+03
2.23793623054506340964e+00	2.62772656926656522636e-01       -4.322513e+03
3.71228162990581278535e+00	4.18035837544733224203e-01       -4.274006e+03
-3.20938000215190832876e+00	3.60634806335638380403e-01       -4.168108e+03
3.59941175704645743849e+00	4.11820429475795113383e-01       -4.156293e+03
-1.73919156435950483797e+00	2.09904172917405429377e-01       -4.150990e+03
2.83173471823041289497e+00	3.30552264693499076031e-01       -4.139208e+03
-3.20090503405705106843e+00	3.64720501518276618569e-01       -4.055991e+03
-2.33731269496928284468e+00	2.80412265555589845789e-01       -3.845644e+03
-2.91485195395626472958e+00	3.45282487924076342267e-01       -3.797305e+03
2.64135933998877359130e+00	3.24725120614901829885e-01       -3.786468e+03
2.60537520334504346664e+00	3.21231999266845313912e-01       -3.775710e+03
4.79841766519283652315e+00	5.70096283049695951028e-01       -3.767168e+03
-3.54276958090681937108e+00	4.20786274147198269269e-01       -3.702260e+03
1.94604148817535449467e+00	2.53159897505657371930e-01       -3.684885e+03
-3.59087688054322384801e+00	4.28024764890914788396e-01       -3.672556e+03
2.12498081233796209943e+00	2.73452186218297477183e-01       -3.656490e+03
3.80614422226163240381e+00	4.64523233864491291722e-01       -3.638118e+03
-3.97325257007297905076e+00	4.77738870922223557436e-01       -3.587064e+03
-2.13779190821419362578e+00	2.69814602250103952041e-01       -3.550739e+03
3.31390715295247151317e+00	4.15125869974414085650e-01       -3.511687e+03
-2.92659130029797553973e+00	3.60560954413395307050e-01       -3.511440e+03
-4.20670877710415691553e+00	5.15353224381739138948e-01       -3.448544e+03
-3.73075672173352668182e+00	4.60955600433461620824e-01       -3.413220e+03
4.30209551550740787462e+00	5.42563299228215223380e-01       -3.376386e+03
2.89355310383243224948e+00	3.74179888280444572501e-01       -3.366741e+03
2.07177945916144423677e+00	2.79777465255302226765e-01       -3.348192e+03
-3.00247006916494596496e+00	3.78428555668655630662e-01       -3.346469e+03
-2.95556556178385942957e+00	3.73275938488493608247e-01       -3.339379e+03
-3.78084543379251103445e+00	4.74035635822132928041e-01       -3.313838e+03
-3.57436669561037856369e+00	4.49999731109977263444e-01       -3.299433e+03
-1.92223452407078942983e+00	2.56350874459828015350e-01       -3.280299e+03
-4.61270133445061691901e+00	5.82121266577127483011e-01       -3.243918e+03
-2.15194308836253567208e+00	2.86949470205436485415e-01       -3.177121e+03
2.65470338331159672052e+00	3.57004881598714018942e-01       -3.166773e+03
4.33576258528041069695e+00	5.66277253940550617806e-01       -3.152099e+03
-3.32193490553895731665e+00	4.29699497671197416793e-01       -3.147008e+03
-2.60626412299679754980e+00	3.42693419221001605024e-01       -3.139857e+03
1.31148254011100018346e+00	2.03853144407021236173e-01       -3.135745e+03
2.06004221875255844054e+00	2.87884006375028311808e-01       -3.133325e+03
-1.80569609204131142910e+00	2.49501171498631629797e-01       -3.121431e+03
1.78118211827037953299e+00	2.57212940904554432375e-01       -3.095139e+03
-3.62620019109050240047e+00	4.72839338403099107566e-01       -3.076980e+03
2.43310530390185242311e+00	3.35246572348988525203e-01       -3.076642e+03
3.93205301875182300364e+00	5.22001120416041963779e-01       -3.076562e+03
2.68373141147127292072e+00	3.65984746159934926091e-01       -3.073967e+03
-2.95666699454362458255e+00	3.89589137402067298144e-01       -3.071423e+03
-4.83881239879990587838e+00	6.30543506509195328391e-01       -3.044797e+03
-4.81395981158317187720e+00	6.28166787233494616771e-01       -3.037019e+03
1.45088531542182530565e+00	2.24027624269945047075e-01       -2.989419e+03
2.29897478020217382877e+00	3.27115234679022204300e-01       -2.928151e+03
-4.30073652330448297221e+00	5.75679683295470479010e-01       -2.899325e+03
1.37738216311523231639e+00	2.20171564394648827667e-01       -2.874656e+03
-3.30250289799892460252e+00	4.47609370575287213168e-01       -2.873151e+03
2.61348655804406471148e+00	3.71460276992853610789e-01       -2.848302e+03
-3.78371873985625750691e+00	5.12674791407716989866e-01       -2.847575e+03
2.97998241549745390699e+00	4.19420937132785942580e-01       -2.836029e+03
2.74051698388760067715e+00	3.89972108907385761611e-01       -2.815570e+03
1.53846598974334858312e+00	2.42749568213273120287e-01       -2.773848e+03
3.82183015984103979790e+00	5.35995327255448406056e-01       -2.771709e+03
2.99881739847046979719e+00	4.27986222134900340386e-01       -2.757034e+03
-1.76792327481019140301e+00	2.61838779284717160234e-01       -2.738546e+03
-4.37746441902211991248e+00	6.03493672988204998830e-01       -2.736796e+03
-4.82638179809726697300e+00	6.66813009929751898675e-01       -2.719620e+03
-3.50010184233402643628e+00	4.87479999225216453773e-01       -2.712108e+03
-3.27527440878260023283e+00	4.57894720186394987849e-01       -2.706135e+03
-3.63405425725121800085e+00	5.08694396885797095464e-01       -2.679021e+03
-4.70500852822778359297e+00	6.56120491193323940315e-01       -2.672482e+03
-4.92320764411217837164e+00	6.86932627831234654536e-01       -2.667760e+03
-2.46136654971600732367e+00	3.54077784948531926190e-01       -2.655438e+03
4.97635446487908694735e+00	7.09405901015099371598e-01       -2.641659e+03
3.72931135493449161800e+00	5.37790697324708188987e-01       -2.631664e+03
4.09275243443480718497e+00	5.88916483637147436525e-01       -2.622791e+03
4.99955134894401620471e+00	7.20619850857810551048e-01       -2.585894e+03
-1.32785610836108203259e+00	2.17625509032956077071e-01       -2.564837e+03
-3.57348216197663148819e+00	5.11964595099521968535e-01       -2.563530e+03
-4.88623336758757087495e+00	6.99535981746746915455e-01       -2.539509e+03
-3.10223400865378939883e+00	4.51033862762994897100e-01       -2.519438e+03
4.08505559851247035397e+00	6.04497032530871503120e-01       -2.485225e+03
3.81926949368738144486e+00	5.68938171047583596263e-01       -2.466255e+03
2.17221895034026202254e+00	3.41508518954006357049e-01       -2.441731e+03
1.58336168383117170677e+00	2.65173707096755084667e-01       -2.427639e+03
3.24075445998618372201e+00	4.91904654671470265015e-01       -2.418782e+03
-1.43718815915759279278e+00	2.37419001505611182434e-01       -2.414160e+03
-3.45328671931626729474e+00	5.12733234157912609597e-01       -2.397334e+03
-4.32366924486059289734e+00	6.41159697953472051957e-01       -2.379070e+03
2.95378220600155927400e+00	4.55292323626898309819e-01       -2.377688e+03
1.25964948556183320427e+00	2.29208137667649858304e-01       -2.347139e+03
4.70957417523285304384e+00	7.21017095565251731060e-01       -2.310074e+03
3.99168062740776896646e+00	6.14088501143851939190e-01       -2.310041e+03
-2.38346428296637613542e+00	3.69369797957897816332e-01       -2.307423e+03
1.75158789448393559240e+00	2.94591502177855568689e-01       -2.301020e+03
-3.17139038036564713252e+00	4.86502115977228033472e-01       -2.265211e+03
3.37165415527263423456e+00	5.29720187522361385390e-01       -2.252218e+03
2.91086186535400237574e+00	4.62488171948705284464e-01       -2.246581e+03
1.26522105578440324791e+00	2.35040126247751723909e-01       -2.245052e+03
1.51038894361790987375e+00	2.67606097520182828475e-01       -2.222042e+03
-2.64209417171462668250e+00	4.13917250136903558388e-01       -2.220375e+03
4.69780666950564729234e+00	7.37050704473435902564e-01       -2.205130e+03
3.45469709738582508862e+00	5.49214200898504922854e-01       -2.195871e+03
2.66744061007074595437e+00	4.32155512239887962256e-01       -2.195159e+03
2.78937639983689766865e+00	4.51022399197837209339e-01       -2.186302e+03
-3.00544361284585681560e+00	4.71534561808096275293e-01       -2.179478e+03
-4.09081300643547685070e+00	6.36298070973355667235e-01       -2.174482e+03
-2.13883193561996387544e+00	3.46160338993197036483e-01       -2.168611e+03
9.47973842416675704925e-01	2.01406173918257824784e-01       -2.163391e+03
-4.72737268916607256131e+00	7.39805015849678948570e-01       -2.143797e+03
-3.44995820580975731673e+00	5.46668717710905083251e-01       -2.114564e+03
-2.97067424139178459797e+00	4.74930459958325890124e-01       -2.103954e+03
4.85406005986687461018e+00	7.87549712779589183853e-01       -2.067010e+03
-1.39410408702076993315e+00	2.50989696070415213569e-01       -2.066265e+03
2.51164248712921978068e+00	4.22607086467426118492e-01       -2.063369e+03
-4.35395567353055312765e+00	7.03481373261294784527e-01       -2.019826e+03
-2.28670722846151930341e+00	3.81982732033154359641e-01       -2.008313e+03
-3.46366875234093818392e+00	5.64209261788686355921e-01       -2.004926e+03
-1.66002751000920678592e+00	2.91133501970980645979e-01       -2.004790e+03
4.85141710352373678461e+00	8.03929848405297464708e-01       -1.986438e+03
-1.21758292602450746145e+00	2.33128491985774372042e-01       -1.984305e+03
2.58510416693357747420e+00	4.43990926258362506029e-01       -1.971387e+03
-4.15829887506355255766e+00	6.80931406501205538362e-01       -1.970890e+03
2.30104396151566170658e+00	4.01610539324944726403e-01       -1.959446e+03
-1.97201439441671566577e+00	3.39713243753995586260e-01       -1.959237e+03
-2.17321992503495975413e+00	3.70284756755772881398e-01       -1.953227e+03
4.47884748826968426272e+00	7.53054298708039859811e-01       -1.938373e+03
3.84085686110785839986e+00	6.49653977853002828624e-01       -1.932831e+03
-2.11947602837210391513e+00	3.64904816060209413742e-01       -1.925043e+03
2.46947616204636588577e+00	4.34480696216163975176e-01       -1.898659e+03
-2.97516611640284267537e+00	5.01746885133863673722e-01       -1.897605e+03
4.11981861145338701391e+00	7.06897645380644590318e-01       -1.873004e+03
-2.41250169869253960897e+00	4.15637921568697943364e-01       -1.872092e+03
-3.53579631557394380437e+00	5.97094828271173216905e-01       -1.869505e+03
-3.70647364259626810323e+00	6.25614272617794564546e-01       -1.867307e+03
3.72418843849555969427e+00	6.43385018513117579175e-01       -1.860981e+03
1.47875863343846036813e+00	2.88470204918580996889e-01       -1.855799e+03
-2.17160256379288085782e+00	3.82993819586283812395e-01       -1.826286e+03
4.21188598097923794228e+00	7.33205694119604567405e-01       -1.820744e+03
-2.27667065538800095226e+00	4.01660136175350457322e-01       -1.807028e+03
-2.55567089224006416259e+00	4.46336290446157080147e-01       -1.806648e+03
-9.46984281567683439107e-01	2.10999002608482477683e-01       -1.791567e+03
-2.86748212267045143875e+00	4.99428426150942406103e-01       -1.790253e+03
-2.05433456950443371625e+00	3.72230205562494531613e-01       -1.755489e+03
-3.96367947897163297455e+00	6.93575012370761800895e-01       -1.740835e+03
-3.37815895835460944241e+00	5.95521372557413219972e-01       -1.727098e+03
9.21729353429955766686e-01	2.22537630741928227351e-01       -1.717920e+03
1.02481391636306495840e+00	2.37000374759211096531e-01       -1.700249e+03
-8.90955426104896641704e-01	2.10270245664364141547e-01       -1.692890e+03
4.62294170889480771081e+00	8.38283108458422909770e-01       -1.681408e+03
3.38390250522995472693e+00	6.19811036369317447381e-01       -1.679323e+03
1.84286392354315209374e+00	3.61111323398268346807e-01       -1.670276e+03
3.30451112038015359929e+00	6.10746452685246521419e-01       -1.654693e+03
-1.83321324631696347396e+00	3.48194801607979886882e-01       -1.653558e+03
1.70857638644354059565e+00	3.42136549044553373022e-01       -1.647963e+03
-2.03579331542631081220e+00	3.82064689091711318092e-01       -1.643083e+03
-3.78027117330478645840e+00	6.83134374707277558514e-01       -1.640685e+03
4.41401652759569262940e+00	8.11958846055346183945e-01       -1.639615e+03
3.18148540146101943549e+00	5.93006325836971992516e-01       -1.634740e+03
4.89886482326802585874e+00	9.08706196901399754218e-01       -1.610492e+03
-2.43171440316034326301e+00	4.53334006660912836040e-01       -1.605288e+03
3.45810142374348394867e+00	6.52851682812824352098e-01       -1.583460e+03
-3.49906785344043225194e+00	6.45345746070792536386e-01       -1.583320e+03
1.00244632639071395985e+00	2.45099542295498240563e-01       -1.550432e+03
-2.62791025619184592799e+00	4.96066835571967068574e-01       -1.550145e+03
2.68415980349134208893e+00	5.20787363555222260203e-01       -1.549455e+03
3.34350664981550016464e+00	6.40970586784071594266e-01       -1.543016e+03
-2.05073053122359238998e+00	3.97528944707010445381e-01       -1.540295e+03
-1.42256629320906435865e+00	2.96270156974993148502e-01       -1.530763e+03
-3.71943818244219137625e+00	7.00002872115859098301e-01       -1.521524e+03
3.86076706445567641168e+00	7.41931400275268493338e-01       -1.520675e+03
-3.63640364575249686041e+00	6.85255590951099335939e-01       -1.518838e+03
-1.28424748628664509020e+00	2.78446590834729890140e-01       -1.496663e+03
-4.72476436161692614490e+00	9.02498595370092360213e-01       -1.479176e+03
-3.35445685852440211860e+00	6.49755452205439398838e-01       -1.447272e+03
9.73743991549842924371e-01	2.50119659489100587546e-01       -1.441680e+03
1.72567842340763721865e+00	3.70395093654710794162e-01       -1.433702e+03
-1.43725815983661098230e+00	3.08703547347654427835e-01       -1.433109e+03
2.10573826037187972204e+00	4.37886724480755384903e-01       -1.428347e+03
-1.94589102739431596412e+00	3.95384556869265546553e-01       -1.425272e+03
-2.22319836571085360788e+00	4.44693532651558642854e-01       -1.424798e+03
2.73415888884834901162e+00	5.56558229575737639649e-01       -1.411040e+03
2.84099526062062457399e+00	5.77797839952127745278e-01       -1.405886e+03
-4.94573622490089448434e+00	9.77827458772388968811e-01       -1.390952e+03
2.96423123837213831067e+00	6.04714464474041646369e-01       -1.390507e+03
-3.09889556529181886546e+00	6.15169064522402941897e-01       -1.388368e+03
-4.83445187990046854054e+00	9.59645479983716853667e-01       -1.380260e+03
2.11067133581544696952e+00	4.47980523435264732512e-01       -1.372684e+03
-1.48985488964774015486e+00	3.24744970533054955197e-01       -1.368549e+03
8.29588248985375975586e-01	2.36801345159543680241e-01       -1.365904e+03
1.54306536507859615170e+00	3.49716107574739698549e-01       -1.353215e+03
3.06087769210680837872e+00	6.32547998748389961321e-01       -1.352674e+03
3.37507223168099868005e+00	6.95601423258466855515e-01       -1.347684e+03
-6.23078037775621762506e-01	2.03825387897039328466e-01       -1.341193e+03
2.46379299929829986837e+00	5.21180737875581168161e-01       -1.335056e+03
-4.02333059568968032238e+00	8.12686140017957026060e-01       -1.334507e+03
-4.27806223897947646151e+00	8.65177353677642035912e-01       -1.331962e+03
1.99418355150459891689e+00	4.34766936826702365959e-01       -1.324648e+03
-4.54615665566780258189e+00	9.22639499537128648932e-01       -1.324642e+03
-1.38026600870657767395e+00	3.12147139430477782440e-01       -1.322229e+03
4.97361843471489617485e+00	1.02913530666540387060e+00       -1.321343e+03
1.76718316415123033458e+00	3.94366529463881398954e-01       -1.317811e+03
4.49230034460299965104e+00	9.31550166431492909780e-01       -1.317014e+03
-4.51349753363411299034e+00	9.22395269578320964321e-01       -1.308044e+03
-7.04471430937942955097e-01	2.16296108769867156951e-01       -1.297700e+03
-4.47828816414952513014e+00	9.21024583358939885613e-01       -1.293052e+03
-1.36543795410915347333e+00	3.13970873609959677530e-01       -1.287183e+03
4.82002345373569074383e+00	1.01228629344433662673e+00       -1.286846e+03
-4.25620047376522059324e+00	8.82504080283199043855e-01       -1.273304e+03
-2.79975406688063976901e+00	5.85018969146417600058e-01       -1.271385e+03
3.47983694389260556079e+00	7.45408307313331297550e-01       -1.253103e+03
-1.56700616382448565389e+00	3.55751331268266746122e-01       -1.236728e+03
-4.50551987633623340912e+00	9.53721975942577460117e-01       -1.228362e+03
1.24329753319001223844e+00	3.15996498615863430359e-01       -1.219585e+03
2.73502760016670487531e+00	6.02822983129046141570e-01       -1.216329e+03
-4.33080574370919180183e+00	9.26986438925019307078e-01       -1.203306e+03
2.90181711543775300299e+00	6.42667943087983584149e-01       -1.197028e+03
2.37177419388871513206e+00	5.34114993379051328226e-01       -1.195588e+03
4.90239856690092068447e+00	1.07675657972703398002e+00       -1.189184e+03
-1.96230921695339421973e+00	4.38016689108893741977e-01       -1.187772e+03
2.55026520046808347075e+00	5.72868097799749675936e-01       -1.186221e+03
-1.88720155288206536959e+00	4.25918156361997313208e-01       -1.174892e+03
-2.70524560917704759433e+00	5.92871271334526217522e-01       -1.167376e+03
-1.74771935685768786684e+00	4.03270154363064681213e-01       -1.152012e+03
3.05233425280166192906e+00	6.90382588574887767763e-01       -1.146130e+03
-1.05811107250795899404e+00	2.81650463916407522991e-01       -1.141062e+03
-2.75053293387368569256e+00	6.13862536602645336714e-01       -1.127332e+03
4.58355125069098789936e+00	1.03851315614636052764e+00       -1.125874e+03
1.75278640445396360903e+00	4.25392236534442136353e-01       -1.125673e+03
2.46991657738182146531e+00	5.73829818686095727287e-01       -1.120279e+03
-2.90222892902171336615e+00	6.49465181153977333395e-01       -1.117515e+03
3.22735761839285828501e+00	7.41108073597852134995e-01       -1.110319e+03
1.94971654450539477743e+00	4.68235737754926550913e-01       -1.109816e+03
1.97896356323674305067e+00	4.76524289891140984121e-01       -1.099684e+03
1.71845630781640079654e+00	4.25086342051086862881e-01       -1.093453e+03
-2.30171803877757019663e+00	5.28043888594806998249e-01       -1.093380e+03
-2.14985193521788620075e+00	4.97041868016574017730e-01       -1.090091e+03
3.51842704741247924716e+00	8.16409583241049618962e-01       -1.084619e+03
2.28649537851144168954e+00	5.45210458300442235569e-01       -1.082645e+03
-3.34630447497501481990e+00	7.62396702604605458475e-01       -1.075901e+03
-4.28544241246346047092e-01	2.07752319709860966412e-01       -1.072015e+03
-4.24515919243210027023e-01	2.07442276723724200460e-01       -1.071662e+03
4.45682481701825317089e+00	1.03962161989786405769e+00       -1.070300e+03
1.36441384166482282403e+00	3.61020608108162832650e-01       -1.067232e+03
3.58882516318213085071e+00	8.40188865109042670731e-01       -1.066812e+03
3.36321155377662917019e+00	7.88666968490243647238e-01       -1.066787e+03
-4.80700709067689402332e+00	1.10527659112015563814e+00       -1.065495e+03
4.00258451881348786827e+00	9.67027462704994955622e-01       -1.007402e+03
1.62123699311884750252e+00	4.23941781186374377910e-01       -1.006497e+03
1.60508644868744720924e+00	4.20940510073218976395e-01       -1.005022e+03
1.66074971838175233785e+00	4.33808341014806586600e-01       -9.991309e+02
1.71714125724160027175e+00	4.46370090058542778877e-01       -9.959785e+02
2.43633375037668553631e+00	6.05124429624954607299e-01       -9.934976e+02
-2.14763414012315978496e+00	5.27514513161212228454e-01       -9.745250e+02
2.91302531491518257312e+00	7.23457907664048049945e-01       -9.728172e+02
2.72653884702653659389e+00	6.80041176664656354944e-01       -9.715919e+02
-1.63071972879480275864e+00	4.16669752917297075978e-01       -9.713950e+02
-4.33372061556516285918e+00	1.05257563431003875465e+00       -9.660431e+02
-4.28651423839090717216e-01	2.18970111077132378874e-01       -9.638217e+02
-4.78897690471714554405e+00	1.16951101795788670046e+00       -9.619312e+02
-1.67915106273943615101e+00	4.30016320184954503603e-01       -9.577118e+02
1.48030046093878930868e+00	4.08435892780198539498e-01       -9.456624e+02
4.63198232943486409852e+00	1.16289454153256111013e+00       -9.452443e+02
-4.97986025995964265434e+00	1.23784727382701209564e+00       -9.362135e+02
-2.79801245217450977876e+00	6.92705349740981635165e-01       -9.336905e+02
-1.23833346141074018831e+00	3.45657188168427165209e-01       -9.333353e+02
4.83117409360422112030e+00	1.22535876480713623593e+00       -9.305106e+02
6.88045305479560220796e-01	2.66024476910595109036e-01       -9.230594e+02
3.87514742239736342810e+00	9.86715434012868319869e-01       -9.210173e+02
-4.31773309490689172208e+00	1.07907996685063900522e+00       -9.204819e+02
-2.21381059576707173164e+00	5.61366197807246836149e-01       -9.149495e+02
2.41983915020719031475e+00	6.30308355920381480075e-01       -9.127809e+02
-4.06902841614894938971e+00	1.02130613048758989159e+00       -9.114903e+02
-4.96417486725408529935e+00	1.25555100285675469429e+00       -9.096824e+02
-2.07050861552394405152e+00	5.30189359447234886957e-01       -9.087720e+02
-2.16185485137418220702e+00	5.52375639577607602249e-01       -9.056900e+02
2.44477569847354914145e+00	6.39988401851189658842e-01       -9.033350e+02
1.79746746345038532766e+00	4.88716504106929128248e-01       -9.022740e+02
-3.59948904014406334539e+00	9.09895214050844503006e-01       -8.972783e+02
-8.45009429633854391994e-01	2.82400801792759448272e-01       -8.918724e+02
-4.10100086724819234973e-01	2.25944594461627984439e-01       -8.909900e+02
1.71503768167029502223e+00	4.76140179489873971441e-01       -8.815138e+02
1.44445772942766570424e+00	4.17021329390191097808e-01       -8.783090e+02
1.97452421004559797169e+00	5.37336411625602861086e-01       -8.775613e+02
3.42219286297922131723e+00	8.98142384425597573028e-01       -8.762832e+02
-2.35555505952871113706e+00	6.10110016238511576603e-01       -8.735830e+02
3.87121062155749484646e+00	1.01870990397446381515e+00       -8.713782e+02
2.27213264196731579148e+00	6.11702109976785202150e-01       -8.690925e+02
4.13082546855649324069e-01	2.37750140733314518915e-01       -8.666988e+02
3.77008824358940763943e+00	9.95730345857975041035e-01       -8.660140e+02
